t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_cm_split,c_backoff_strategy,c_cm_update_tracker_pct,c_restarts_threshold,tpcc_warehouse_count,tpcc_warehouse_affinity,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
15,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,56.5936,100,0,0,0,0,0,0,0,0,70.819,0,0,2881426,0,59.9281,0,0,0,153111,0,2263216,73875.6,73124.3,799.026,369.717,26539.5,0.989829,59.9281,2.78361,0,warehouse,0,98965,0,231527,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,56.5936,100,0,0,0,0,0,0,0,0,70.819,0,0,2881426,0,59.9281,0,0,0,153111,0,2263216,73875.6,73124.3,799.026,369.717,26539.5,0.989829,59.9281,2.78361,2,customer,0,28,0,14,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,56.5936,100,0,0,0,0,0,0,0,0,70.819,0,0,2881426,0,59.9281,0,0,0,153111,0,2263216,73875.6,73124.3,799.026,369.717,26539.5,0.989829,59.9281,2.78361,3,customerwdl,0,0,0,0,0,0,0
15,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,56.5936,100,0,0,0,0,0,0,0,0,70.819,0,0,2881426,0,59.9281,0,0,0,153111,0,2263216,73875.6,73124.3,799.026,369.717,26539.5,0.989829,59.9281,2.78361,4,history,0,0,5,0,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,58.8972,100,0,0,0,0,0,0,0,0,69.6312,0,0,2877619,0,59.929,0,0,0,153837,0,2261876,73907.4,72870.8,798.622,369.44,26552.6,0.985975,59.929,2.78343,10,stock,0,241,0,620,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,58.8972,100,0,0,0,0,0,0,0,0,69.6312,0,0,2877619,0,59.929,0,0,0,153837,0,2261876,73907.4,72870.8,798.622,369.44,26552.6,0.985975,59.929,2.78343,9,item,0,0,0,0,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,58.8972,100,0,0,0,0,0,0,0,0,69.6312,0,0,2877619,0,59.929,0,0,0,153837,0,2261876,73907.4,72870.8,798.622,369.44,26552.6,0.985975,59.929,2.78343,8,orderline,0,9126,11343,33,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,58.8972,100,0,0,0,0,0,0,0,0,69.6312,0,0,2877619,0,59.929,0,0,0,153837,0,2261876,73907.4,72870.8,798.622,369.44,26552.6,0.985975,59.929,2.78343,7,order_wdc,0,0,31,3,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,58.8972,100,0,0,0,0,0,0,0,0,69.6312,0,0,2877619,0,59.929,0,0,0,153837,0,2261876,73907.4,72870.8,798.622,369.44,26552.6,0.985975,59.929,2.78343,6,order,0,55,76,142,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,58.8972,100,0,0,0,0,0,0,0,0,69.6312,0,0,2877619,0,59.929,0,0,0,153837,0,2261876,73907.4,72870.8,798.622,369.44,26552.6,0.985975,59.929,2.78343,5,neworder,0,0,402,189,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,58.8972,100,0,0,0,0,0,0,0,0,69.6312,0,0,2877619,0,59.929,0,0,0,153837,0,2261876,73907.4,72870.8,798.622,369.44,26552.6,0.985975,59.929,2.78343,1,district,0,64920,0,52654,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,58.8972,100,0,0,0,0,0,0,0,0,69.6312,0,0,2877619,0,59.929,0,0,0,153837,0,2261876,73907.4,72870.8,798.622,369.44,26552.6,0.985975,59.929,2.78343,0,warehouse,0,97904,0,230578,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,58.8972,100,0,0,0,0,0,0,0,0,69.6312,0,0,2877619,0,59.929,0,0,0,153837,0,2261876,73907.4,72870.8,798.622,369.44,26552.6,0.985975,59.929,2.78343,2,customer,0,21,0,18,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,58.8972,100,0,0,0,0,0,0,0,0,69.6312,0,0,2877619,0,59.929,0,0,0,153837,0,2261876,73907.4,72870.8,798.622,369.44,26552.6,0.985975,59.929,2.78343,3,customerwdl,0,0,0,0,0,0,0
16,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,58.8972,100,0,0,0,0,0,0,0,0,69.6312,0,0,2877619,0,59.929,0,0,0,153837,0,2261876,73907.4,72870.8,798.622,369.44,26552.6,0.985975,59.929,2.78343,4,history,0,0,2,0,0,0,0
17,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,61.1856,100,0,0,0,0,0,0,0,0,68.4513,0,0,2880582,0,59.9288,0,0,0,152905,0,2264168,73834.3,72976.1,798.093,369.458,26525.6,0.988376,59.9288,2.78351,10,stock,0,218,0,638,0,0,0
17,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,61.1856,100,0,0,0,0,0,0,0,0,68.4513,0,0,2880582,0,59.9288,0,0,0,152905,0,2264168,73834.3,72976.1,798.093,369.458,26525.6,0.988376,59.9288,2.78351,9,item,0,0,0,0,0,0,0
17,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,61.1856,100,0,0,0,0,0,0,0,0,68.4513,0,0,2880582,0,59.9288,0,0,0,152905,0,2264168,73834.3,72976.1,798.093,369.458,26525.6,0.988376,59.9288,2.78351,8,orderline,0,8619,10791,22,0,0,0
17,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,61.1856,100,0,0,0,0,0,0,0,0,68.4513,0,0,2880582,0,59.9288,0,0,0,152905,0,2264168,73834.3,72976.1,798.093,369.458,26525.6,0.988376,59.9288,2.78351,7,order_wdc,0,0,29,3,0,0,0
17,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,61.1856,100,0,0,0,0,0,0,0,0,68.4513,0,0,2880582,0,59.9288,0,0,0,152905,0,2264168,73834.3,72976.1,798.093,369.458,26525.6,0.988376,59.9288,2.78351,6,order,0,53,82,143,0,0,0
17,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,61.1856,100,0,0,0,0,0,0,0,0,68.4513,0,0,2880582,0,59.9288,0,0,0,152905,0,2264168,73834.3,72976.1,798.093,369.458,26525.6,0.988376,59.9288,2.78351,5,neworder,0,0,467,194,0,0,0
17,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,61.1856,100,0,0,0,0,0,0,0,0,68.4513,0,0,2880582,0,59.9288,0,0,0,152905,0,2264168,73834.3,72976.1,798.093,369.458,26525.6,0.988376,59.9288,2.78351,1,district,0,64740,0,53290,0,0,0
17,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,61.1856,100,0,0,0,0,0,0,0,0,68.4513,0,0,2880582,0,59.9288,0,0,0,152905,0,2264168,73834.3,72976.1,798.093,369.458,26525.6,0.988376,59.9288,2.78351,0,warehouse,0,98968,0,231318,0,0,0
17,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,61.1856,100,0,0,0,0,0,0,0,0,68.4513,0,0,2880582,0,59.9288,0,0,0,152905,0,2264168,73834.3,72976.1,798.093,369.458,26525.6,0.988376,59.9288,2.78351,2,customer,0,22,0,12,0,0,0
17,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,61.1856,100,0,0,0,0,0,0,0,0,68.4513,0,0,2880582,0,59.9288,0,0,0,152905,0,2264168,73834.3,72976.1,798.093,369.458,26525.6,0.988376,59.9288,2.78351,3,customerwdl,0,0,0,0,0,0,0
17,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,61.1856,100,0,0,0,0,0,0,0,0,68.4513,0,0,2880582,0,59.9288,0,0,0,152905,0,2264168,73834.3,72976.1,798.093,369.458,26525.6,0.988376,59.9288,2.78351,4,history,0,0,1,0,0,0,0
18,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,63.4701,100,0,0,0,0,0,0,0,0,67.2733,0,0,2878682,0,59.9276,0,0,0,152631,0,2258307,73973.7,73195.2,799.935,369.615,26597.8,0.989475,59.9276,2.7812,10,stock,0,229,0,576,0,0,0
18,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,63.4701,100,0,0,0,0,0,0,0,0,67.2733,0,0,2878682,0,59.9276,0,0,0,152631,0,2258307,73973.7,73195.2,799.935,369.615,26597.8,0.989475,59.9276,2.7812,9,item,0,0,0,0,0,0,0
18,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,63.4701,100,0,0,0,0,0,0,0,0,67.2733,0,0,2878682,0,59.9276,0,0,0,152631,0,2258307,73973.7,73195.2,799.935,369.615,26597.8,0.989475,59.9276,2.7812,8,orderline,0,10626,10686,15,0,0,0
18,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,63.4701,100,0,0,0,0,0,0,0,0,67.2733,0,0,2878682,0,59.9276,0,0,0,152631,0,2258307,73973.7,73195.2,799.935,369.615,26597.8,0.989475,59.9276,2.7812,7,order_wdc,0,0,21,2,0,0,0
18,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,63.4701,100,0,0,0,0,0,0,0,0,67.2733,0,0,2878682,0,59.9276,0,0,0,152631,0,2258307,73973.7,73195.2,799.935,369.615,26597.8,0.989475,59.9276,2.7812,6,order,0,72,52,134,0,0,0
18,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,63.4701,100,0,0,0,0,0,0,0,0,67.2733,0,0,2878682,0,59.9276,0,0,0,152631,0,2258307,73973.7,73195.2,799.935,369.615,26597.8,0.989475,59.9276,2.7812,5,neworder,0,0,464,205,0,0,0
18,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,63.4701,100,0,0,0,0,0,0,0,0,67.2733,0,0,2878682,0,59.9276,0,0,0,152631,0,2258307,73973.7,73195.2,799.935,369.615,26597.8,0.989475,59.9276,2.7812,1,district,0,64512,0,52539,0,0,0
18,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,63.4701,100,0,0,0,0,0,0,0,0,67.2733,0,0,2878682,0,59.9276,0,0,0,152631,0,2258307,73973.7,73195.2,799.935,369.615,26597.8,0.989475,59.9276,2.7812,0,warehouse,0,98196,0,229782,0,0,0
18,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,63.4701,100,0,0,0,0,0,0,0,0,67.2733,0,0,2878682,0,59.9276,0,0,0,152631,0,2258307,73973.7,73195.2,799.935,369.615,26597.8,0.989475,59.9276,2.7812,2,customer,0,25,0,7,0,0,0
18,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,63.4701,100,0,0,0,0,0,0,0,0,67.2733,0,0,2878682,0,59.9276,0,0,0,152631,0,2258307,73973.7,73195.2,799.935,369.615,26597.8,0.989475,59.9276,2.7812,3,customerwdl,0,0,0,0,0,0,0
18,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,63.4701,100,0,0,0,0,0,0,0,0,67.2733,0,0,2878682,0,59.9276,0,0,0,152631,0,2258307,73973.7,73195.2,799.935,369.615,26597.8,0.989475,59.9276,2.7812,4,history,0,0,1,0,0,0,0
19,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,65.7547,100,0,0,0,0,0,0,0,0,66.0953,0,0,2878341,0,59.9285,0,0,0,152621,0,2252984,74131.9,73310,800.98,369.923,26656.8,0.988913,59.9285,2.78097,10,stock,0,236,0,595,0,0,0
19,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,65.7547,100,0,0,0,0,0,0,0,0,66.0953,0,0,2878341,0,59.9285,0,0,0,152621,0,2252984,74131.9,73310,800.98,369.923,26656.8,0.988913,59.9285,2.78097,9,item,0,0,0,0,0,0,0
19,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,65.7547,100,0,0,0,0,0,0,0,0,66.0953,0,0,2878341,0,59.9285,0,0,0,152621,0,2252984,74131.9,73310,800.98,369.923,26656.8,0.988913,59.9285,2.78097,8,orderline,0,9811,11189,28,0,0,0
19,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,65.7547,100,0,0,0,0,0,0,0,0,66.0953,0,0,2878341,0,59.9285,0,0,0,152621,0,2252984,74131.9,73310,800.98,369.923,26656.8,0.988913,59.9285,2.78097,7,order_wdc,0,0,34,2,0,0,0
19,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,65.7547,100,0,0,0,0,0,0,0,0,66.0953,0,0,2878341,0,59.9285,0,0,0,152621,0,2252984,74131.9,73310,800.98,369.923,26656.8,0.988913,59.9285,2.78097,6,order,0,72,56,150,0,0,0
19,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,65.7547,100,0,0,0,0,0,0,0,0,66.0953,0,0,2878341,0,59.9285,0,0,0,152621,0,2252984,74131.9,73310,800.98,369.923,26656.8,0.988913,59.9285,2.78097,5,neworder,0,0,436,206,0,0,0
19,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,65.7547,100,0,0,0,0,0,0,0,0,66.0953,0,0,2878341,0,59.9285,0,0,0,152621,0,2252984,74131.9,73310,800.98,369.923,26656.8,0.988913,59.9285,2.78097,1,district,0,64506,0,52677,0,0,0
19,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,65.7547,100,0,0,0,0,0,0,0,0,66.0953,0,0,2878341,0,59.9285,0,0,0,152621,0,2252984,74131.9,73310,800.98,369.923,26656.8,0.988913,59.9285,2.78097,0,warehouse,0,98196,0,229966,0,0,0
19,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,65.7547,100,0,0,0,0,0,0,0,0,66.0953,0,0,2878341,0,59.9285,0,0,0,152621,0,2252984,74131.9,73310,800.98,369.923,26656.8,0.988913,59.9285,2.78097,2,customer,0,23,0,15,0,0,0
19,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,65.7547,100,0,0,0,0,0,0,0,0,66.0953,0,0,2878341,0,59.9285,0,0,0,152621,0,2252984,74131.9,73310,800.98,369.923,26656.8,0.988913,59.9285,2.78097,3,customerwdl,0,0,0,0,0,0,0
19,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,65.7547,100,0,0,0,0,0,0,0,0,66.0953,0,0,2878341,0,59.9285,0,0,0,152621,0,2252984,74131.9,73310,800.98,369.923,26656.8,0.988913,59.9285,2.78097,4,history,0,0,0,0,0,0,0
20,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,68.0459,100,0,0,0,0,0,0,0,0,64.914,0,0,2878590,0,59.9283,0,0,0,153073,0,2257755,73998,72963.6,799.212,370.134,26602.6,0.986021,59.9283,2.78161,10,stock,0,214,0,585,0,0,0
20,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,68.0459,100,0,0,0,0,0,0,0,0,64.914,0,0,2878590,0,59.9283,0,0,0,153073,0,2257755,73998,72963.6,799.212,370.134,26602.6,0.986021,59.9283,2.78161,9,item,0,0,0,0,0,0,0
20,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,68.0459,100,0,0,0,0,0,0,0,0,64.914,0,0,2878590,0,59.9283,0,0,0,153073,0,2257755,73998,72963.6,799.212,370.134,26602.6,0.986021,59.9283,2.78161,8,orderline,0,10035,11069,30,0,0,0
20,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,68.0459,100,0,0,0,0,0,0,0,0,64.914,0,0,2878590,0,59.9283,0,0,0,153073,0,2257755,73998,72963.6,799.212,370.134,26602.6,0.986021,59.9283,2.78161,7,order_wdc,0,0,24,2,0,0,0
20,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,68.0459,100,0,0,0,0,0,0,0,0,64.914,0,0,2878590,0,59.9283,0,0,0,153073,0,2257755,73998,72963.6,799.212,370.134,26602.6,0.986021,59.9283,2.78161,6,order,0,79,44,120,0,0,0
20,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,68.0459,100,0,0,0,0,0,0,0,0,64.914,0,0,2878590,0,59.9283,0,0,0,153073,0,2257755,73998,72963.6,799.212,370.134,26602.6,0.986021,59.9283,2.78161,5,neworder,0,0,512,218,0,0,0
20,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,68.0459,100,0,0,0,0,0,0,0,0,64.914,0,0,2878590,0,59.9283,0,0,0,153073,0,2257755,73998,72963.6,799.212,370.134,26602.6,0.986021,59.9283,2.78161,1,district,0,65070,0,52949,0,0,0
20,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,68.0459,100,0,0,0,0,0,0,0,0,64.914,0,0,2878590,0,59.9283,0,0,0,153073,0,2257755,73998,72963.6,799.212,370.134,26602.6,0.986021,59.9283,2.78161,0,warehouse,0,97432,0,230139,0,0,0
20,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,68.0459,100,0,0,0,0,0,0,0,0,64.914,0,0,2878590,0,59.9283,0,0,0,153073,0,2257755,73998,72963.6,799.212,370.134,26602.6,0.986021,59.9283,2.78161,2,customer,0,24,0,16,0,0,0
20,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,68.0459,100,0,0,0,0,0,0,0,0,64.914,0,0,2878590,0,59.9283,0,0,0,153073,0,2257755,73998,72963.6,799.212,370.134,26602.6,0.986021,59.9283,2.78161,3,customerwdl,0,0,0,0,0,0,0
20,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,68.0459,100,0,0,0,0,0,0,0,0,64.914,0,0,2878590,0,59.9283,0,0,0,153073,0,2257755,73998,72963.6,799.212,370.134,26602.6,0.986021,59.9283,2.78161,4,history,0,0,1,0,0,0,0
21,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,70.3234,100,0,0,0,0,0,0,0,0,63.7396,0,0,2876143,0,59.928,0,0,0,152139,0,2254506,74000.7,73064.1,799.231,370.038,26640.6,0.987343,59.928,2.77774,10,stock,0,238,0,591,0,0,0
21,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,70.3234,100,0,0,0,0,0,0,0,0,63.7396,0,0,2876143,0,59.928,0,0,0,152139,0,2254506,74000.7,73064.1,799.231,370.038,26640.6,0.987343,59.928,2.77774,9,item,0,0,0,0,0,0,0
21,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,70.3234,100,0,0,0,0,0,0,0,0,63.7396,0,0,2876143,0,59.928,0,0,0,152139,0,2254506,74000.7,73064.1,799.231,370.038,26640.6,0.987343,59.928,2.77774,8,orderline,0,10399,10910,22,0,0,0
21,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,70.3234,100,0,0,0,0,0,0,0,0,63.7396,0,0,2876143,0,59.928,0,0,0,152139,0,2254506,74000.7,73064.1,799.231,370.038,26640.6,0.987343,59.928,2.77774,7,order_wdc,0,0,20,3,0,0,0
21,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,70.3234,100,0,0,0,0,0,0,0,0,63.7396,0,0,2876143,0,59.928,0,0,0,152139,0,2254506,74000.7,73064.1,799.231,370.038,26640.6,0.987343,59.928,2.77774,6,order,0,62,51,166,0,0,0
21,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,70.3234,100,0,0,0,0,0,0,0,0,63.7396,0,0,2876143,0,59.928,0,0,0,152139,0,2254506,74000.7,73064.1,799.231,370.038,26640.6,0.987343,59.928,2.77774,5,neworder,0,0,487,216,0,0,0
21,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,70.3234,100,0,0,0,0,0,0,0,0,63.7396,0,0,2876143,0,59.928,0,0,0,152139,0,2254506,74000.7,73064.1,799.231,370.038,26640.6,0.987343,59.928,2.77774,1,district,0,64528,0,52578,0,0,0
21,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,70.3234,100,0,0,0,0,0,0,0,0,63.7396,0,0,2876143,0,59.928,0,0,0,152139,0,2254506,74000.7,73064.1,799.231,370.038,26640.6,0.987343,59.928,2.77774,0,warehouse,0,97793,0,230096,0,0,0
21,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,70.3234,100,0,0,0,0,0,0,0,0,63.7396,0,0,2876143,0,59.928,0,0,0,152139,0,2254506,74000.7,73064.1,799.231,370.038,26640.6,0.987343,59.928,2.77774,2,customer,0,25,0,10,0,0,0
21,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,70.3234,100,0,0,0,0,0,0,0,0,63.7396,0,0,2876143,0,59.928,0,0,0,152139,0,2254506,74000.7,73064.1,799.231,370.038,26640.6,0.987343,59.928,2.77774,3,customerwdl,0,0,0,0,0,0,0
21,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,70.3234,100,0,0,0,0,0,0,0,0,63.7396,0,0,2876143,0,59.928,0,0,0,152139,0,2254506,74000.7,73064.1,799.231,370.038,26640.6,0.987343,59.928,2.77774,4,history,0,0,1,0,0,0,0
22,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,72.6001,100,0,0,0,0,0,0,0,0,62.5657,0,0,2871142,0,59.9276,0,0,0,152125,0,2250269,74113.8,73357.9,800.769,370.474,26690.3,0.989801,59.9276,2.77681,10,stock,0,244,0,630,0,0,0
22,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,72.6001,100,0,0,0,0,0,0,0,0,62.5657,0,0,2871142,0,59.9276,0,0,0,152125,0,2250269,74113.8,73357.9,800.769,370.474,26690.3,0.989801,59.9276,2.77681,9,item,0,0,0,0,0,0,0
22,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,72.6001,100,0,0,0,0,0,0,0,0,62.5657,0,0,2871142,0,59.9276,0,0,0,152125,0,2250269,74113.8,73357.9,800.769,370.474,26690.3,0.989801,59.9276,2.77681,8,orderline,0,9349,11026,21,0,0,0
22,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,72.6001,100,0,0,0,0,0,0,0,0,62.5657,0,0,2871142,0,59.9276,0,0,0,152125,0,2250269,74113.8,73357.9,800.769,370.474,26690.3,0.989801,59.9276,2.77681,7,order_wdc,0,0,22,0,0,0,0
22,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,72.6001,100,0,0,0,0,0,0,0,0,62.5657,0,0,2871142,0,59.9276,0,0,0,152125,0,2250269,74113.8,73357.9,800.769,370.474,26690.3,0.989801,59.9276,2.77681,6,order,0,65,52,140,0,0,0
22,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,72.6001,100,0,0,0,0,0,0,0,0,62.5657,0,0,2871142,0,59.9276,0,0,0,152125,0,2250269,74113.8,73357.9,800.769,370.474,26690.3,0.989801,59.9276,2.77681,5,neworder,0,0,454,226,0,0,0
22,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,72.6001,100,0,0,0,0,0,0,0,0,62.5657,0,0,2871142,0,59.9276,0,0,0,152125,0,2250269,74113.8,73357.9,800.769,370.474,26690.3,0.989801,59.9276,2.77681,1,district,0,64281,0,52395,0,0,0
22,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,72.6001,100,0,0,0,0,0,0,0,0,62.5657,0,0,2871142,0,59.9276,0,0,0,152125,0,2250269,74113.8,73357.9,800.769,370.474,26690.3,0.989801,59.9276,2.77681,0,warehouse,0,97153,0,227793,0,0,0
22,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,72.6001,100,0,0,0,0,0,0,0,0,62.5657,0,0,2871142,0,59.9276,0,0,0,152125,0,2250269,74113.8,73357.9,800.769,370.474,26690.3,0.989801,59.9276,2.77681,2,customer,0,20,0,10,0,0,0
22,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,72.6001,100,0,0,0,0,0,0,0,0,62.5657,0,0,2871142,0,59.9276,0,0,0,152125,0,2250269,74113.8,73357.9,800.769,370.474,26690.3,0.989801,59.9276,2.77681,3,customerwdl,0,0,0,0,0,0,0
22,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,72.6001,100,0,0,0,0,0,0,0,0,62.5657,0,0,2871142,0,59.9276,0,0,0,152125,0,2250269,74113.8,73357.9,800.769,370.474,26690.3,0.989801,59.9276,2.77681,4,history,0,0,1,0,0,0,0
23,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,74.8876,100,0,0,0,0,0,0,0,0,61.3862,0,0,2873241,0,59.9284,0,0,0,152794,0,2248815,74156.3,73324,799.852,370.554,26708,0.988777,59.9284,2.77656,10,stock,0,239,0,578,0,0,0
23,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,74.8876,100,0,0,0,0,0,0,0,0,61.3862,0,0,2873241,0,59.9284,0,0,0,152794,0,2248815,74156.3,73324,799.852,370.554,26708,0.988777,59.9284,2.77656,9,item,0,0,0,0,0,0,0
23,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,74.8876,100,0,0,0,0,0,0,0,0,61.3862,0,0,2873241,0,59.9284,0,0,0,152794,0,2248815,74156.3,73324,799.852,370.554,26708,0.988777,59.9284,2.77656,8,orderline,0,9643,10879,32,0,0,0
23,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,74.8876,100,0,0,0,0,0,0,0,0,61.3862,0,0,2873241,0,59.9284,0,0,0,152794,0,2248815,74156.3,73324,799.852,370.554,26708,0.988777,59.9284,2.77656,7,order_wdc,0,0,30,2,0,0,0
23,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,74.8876,100,0,0,0,0,0,0,0,0,61.3862,0,0,2873241,0,59.9284,0,0,0,152794,0,2248815,74156.3,73324,799.852,370.554,26708,0.988777,59.9284,2.77656,6,order,0,57,72,156,0,0,0
23,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,74.8876,100,0,0,0,0,0,0,0,0,61.3862,0,0,2873241,0,59.9284,0,0,0,152794,0,2248815,74156.3,73324,799.852,370.554,26708,0.988777,59.9284,2.77656,5,neworder,0,0,466,196,0,0,0
23,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,74.8876,100,0,0,0,0,0,0,0,0,61.3862,0,0,2873241,0,59.9284,0,0,0,152794,0,2248815,74156.3,73324,799.852,370.554,26708,0.988777,59.9284,2.77656,1,district,0,64138,0,52252,0,0,0
23,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,74.8876,100,0,0,0,0,0,0,0,0,61.3862,0,0,2873241,0,59.9284,0,0,0,152794,0,2248815,74156.3,73324,799.852,370.554,26708,0.988777,59.9284,2.77656,0,warehouse,0,97165,0,228789,0,0,0
23,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,74.8876,100,0,0,0,0,0,0,0,0,61.3862,0,0,2873241,0,59.9284,0,0,0,152794,0,2248815,74156.3,73324,799.852,370.554,26708,0.988777,59.9284,2.77656,2,customer,0,32,0,12,0,0,0
23,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,74.8876,100,0,0,0,0,0,0,0,0,61.3862,0,0,2873241,0,59.9284,0,0,0,152794,0,2248815,74156.3,73324,799.852,370.554,26708,0.988777,59.9284,2.77656,3,customerwdl,0,0,0,0,0,0,0
23,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,74.8876,100,0,0,0,0,0,0,0,0,61.3862,0,0,2873241,0,59.9284,0,0,0,152794,0,2248815,74156.3,73324,799.852,370.554,26708,0.988777,59.9284,2.77656,4,history,0,0,2,0,0,0,0
24,60,1,20,4,6,200,0,0,0,0,0,1,100,120,0,77.1721,100,0,0,0,0,0,0,0,0,60.2082,0,0,2872762,0,59.9282,0,0,0,152629,0,2258765,73823.8,72984,797.215,369.656,26591.8,0.988624,59.9282,2.77619,10,stock,0,246,0,633,0,0,0
