t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_cm_split,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
18,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2760834,0,119.919,0,0,0,0,0,5730967,70381.4,9266.14,31.7501,15.1485,21058.8,0.131656,119.919,3.34213,0,latest,0,14184878,0,0,0,0,0
19,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2757898,0,119.921,0,0,0,0,0,5740896,70254.3,9253.84,31.7125,15.1392,21014.3,0.131719,119.921,3.34316,0,latest,0,14199820,0,0,0,0,0
20,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2751895,0,119.925,0,0,0,0,0,5469198,73723.7,9656.95,32.235,15.4648,22055.8,0.130989,119.925,3.3426,0,latest,0,14112842,0,0,0,0,0
21,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2751866,0,119.918,0,0,0,0,0,4769057,84563.2,10906,34.085,16.4954,25301.9,0.128969,119.918,3.34217,0,latest,0,13919418,0,0,0,0,0
22,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2755217,0,119.919,0,0,0,0,0,4775037,84448,10890.4,34.0454,16.4712,25268.8,0.12896,119.919,3.34199,0,latest,0,13919233,0,0,0,0,0
23,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2756832,0,119.92,0,0,0,0,0,4779019,84377.2,10890.1,34.0642,16.4872,25248.3,0.129064,119.92,3.3419,0,latest,0,13948189,0,0,0,0,0
24,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2757098,0,119.917,0,0,0,0,0,4784479,84275.1,10877.8,34.025,16.4598,25217.5,0.129075,119.917,3.34193,0,latest,0,13941194,0,0,0,0,0
25,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2754977,0,119.916,0,0,0,0,0,5405108,74594.6,9891.27,32.1652,15.3512,22316.4,0.1326,119.916,3.3426,0,latest,0,14006591,0,0,0,0,0
26,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2745561,0,119.923,0,0,0,0,0,6629971,60821.5,8501.09,29.4834,13.7726,18200.2,0.139771,119.923,3.3418,0,latest,0,14174259,0,0,0,0,0
27,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2753357,0,119.918,0,0,0,0,0,6640263,60724.1,8486.55,29.4708,13.7507,18171.6,0.139756,119.918,3.3417,0,latest,0,14156184,0,0,0,0,0
28,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2753230,0,119.918,0,0,0,0,0,6644252,60692.7,8483.09,29.4722,13.7412,18160.2,0.139771,119.918,3.34207,0,latest,0,14165708,0,0,0,0,0
29,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2755668,0,119.908,0,0,0,0,0,6635416,60771.4,8489.63,29.4744,13.7508,18183,0.139698,119.908,3.34222,0,latest,0,14166203,0,0,0,0,0
30,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2755150,0,119.908,0,0,0,0,0,5937689,67912,9301.18,30.9346,14.4707,20318.1,0.136959,119.908,3.34244,0,latest,0,14099759,0,0,0,0,0
31,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2760036,0,119.917,0,0,0,0,0,4937910,81687.5,10862.5,33.6416,15.8685,24433.6,0.132977,119.917,3.34325,0,latest,0,14044439,0,0,0,0,0
32,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2755120,0,119.923,0,0,0,0,0,4943456,81582.4,10854.7,33.5923,15.8661,24409.4,0.133052,119.923,3.34225,0,latest,0,14046202,0,0,0,0,0
33,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2755469,0,119.917,0,0,0,0,0,4939530,81631,10865.9,33.6871,15.8913,24430.8,0.13311,119.917,3.34132,0,latest,0,14000272,0,0,0,0,0
34,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2756571,0,119.92,0,0,0,0,0,4956543,81368.1,10843.7,33.6471,15.8836,24342.6,0.133267,119.92,3.34263,0,latest,0,14019383,0,0,0,0,0
35,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2755418,0,119.919,0,0,0,0,0,4947030,81513.5,10822.5,33.7237,16.1365,24380.3,0.132769,119.919,3.34342,0,latest,0,14046237,0,0,0,0,0
36,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2754795,0,119.919,0,0,0,0,0,4943683,81560.5,10795.9,33.7153,16.3937,24405.3,0.132367,119.919,3.34192,0,latest,0,14080540,0,0,0,0,0
37,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2763421,0,119.922,0,0,0,0,0,4957358,81389,10777,33.6197,16.3624,24339.7,0.132413,119.922,3.34388,0,latest,0,14161309,0,0,0,0,0
38,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2759721,0,119.925,0,0,0,0,0,4970820,81146.1,10764.9,33.6134,16.3692,24275.7,0.132661,119.925,3.34269,0,latest,0,14132674,0,0,0,0,0
39,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2759297,0,119.923,0,0,0,0,0,4957348,81353.4,10777,33.7385,16.3854,24338.3,0.132471,119.923,3.3426,0,latest,0,14108718,0,0,0,0,0
40,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2758253,0,119.919,0,0,0,0,0,4895476,82387.5,10828.7,34.2652,16.437,24651.5,0.131436,119.919,3.34209,0,latest,0,14064088,0,0,0,0,0
41,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2764895,0,119.919,0,0,0,0,0,4839600,83357.4,10882.3,34.7082,16.4697,24929.9,0.13055,119.919,3.34368,0,latest,0,14072144,0,0,0,0,0
42,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2778559,0,119.922,0,0,0,0,0,4865198,82923.5,10827.6,34.5161,16.394,24798.6,0.130573,119.922,3.34388,0,latest,0,14143319,0,0,0,0,0
43,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2758743,0,119.925,0,0,0,0,0,4842171,83335.8,10881.3,34.6794,16.4866,24930.3,0.130571,119.925,3.34275,0,latest,0,14032877,0,0,0,0,0
44,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2759795,0,119.926,0,0,0,0,0,4847658,83220.2,10878.3,34.6703,16.486,24890.1,0.130717,119.926,3.3435,0,latest,0,14059724,0,0,0,0,0
45,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2760686,0,119.918,0,0,0,0,0,5146154,78381.3,10366.6,33.6835,15.987,23451.3,0.132258,119.918,3.34231,0,latest,0,14108523,0,0,0,0,0
46,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2758816,0,119.922,0,0,0,0,0,5333685,75625.6,10079.9,33.0406,15.6953,22620.9,0.133287,119.922,3.34317,0,latest,0,14152989,0,0,0,0,0
47,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2756214,0,119.923,0,0,0,0,0,5332664,75613.9,10079,33.0439,15.7016,22620.7,0.133295,119.923,3.34269,0,latest,0,14126165,0,0,0,0,0
48,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2752383,0,119.925,0,0,0,0,0,5326342,75708.4,10089.1,33.0476,15.7098,22649,0.133263,119.925,3.34268,0,latest,0,14127182,0,0,0,0,0
49,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2759876,0,119.924,0,0,0,0,0,5330346,75646.3,10087,33.0201,15.7122,22631.5,0.133344,119.924,3.34253,0,latest,0,14140791,0,0,0,0,0
50,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2754438,0,119.924,0,0,0,0,0,6151531,65555.8,9068.81,30.6416,14.3412,19615.1,0.138337,119.924,3.34211,0,latest,0,14149831,0,0,0,0,0
51,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2749119,0,119.916,0,0,0,0,0,6534376,61717.2,8683.77,29.7388,13.8198,18469.6,0.140703,119.916,3.34156,0,latest,0,14165398,0,0,0,0,0
52,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2746269,0,119.92,0,0,0,0,0,6510033,61963.4,8710.76,29.7775,13.8361,18537.7,0.140579,119.92,3.34256,0,latest,0,14181034,0,0,0,0,0
53,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2748180,0,119.922,0,0,0,0,0,6549112,61593,8671.01,29.7062,13.7928,18427.5,0.140779,119.922,3.34245,0,latest,0,14184092,0,0,0,0,0
54,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2748191,0,119.918,0,0,0,0,0,6530029,61776.2,8687.83,29.7318,13.8066,18482,0.140634,119.918,3.34252,0,latest,0,14176540,0,0,0,0,0
55,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2755365,0,119.927,0,0,0,0,0,6044943,66729.6,9250,31.1081,14.5519,20025.9,0.138619,119.927,3.33216,0,latest,0,14130933,0,0,0,0,0
56,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2760350,0,119.916,0,0,0,0,0,5875431,68666.8,9430.09,31.4836,14.7806,20540.6,0.137331,119.916,3.34297,0,latest,0,14094849,0,0,0,0,0
57,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2752716,0,119.925,0,0,0,0,0,5859273,68847.1,9458.13,31.5703,14.8223,20595.4,0.137379,119.925,3.34283,0,latest,0,14056331,0,0,0,0,0
58,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2751433,0,119.921,0,0,0,0,0,5852230,68912.4,9471.53,31.5804,14.8306,20619.1,0.137443,119.921,3.34216,0,latest,0,14069664,0,0,0,0,0
59,120,1,1,4,6,100,50,0.8,0,0,0,1,5000,0.1,53.0368,100,0,0,0,0,0,0,0,0,45.3058,0,0,2751538,0,119.919,0,0,0,0,0,5843675,69018.9,9481.45,31.5917,14.841,20648.1,0.137375,119.919,3.34263,0,latest,0,14067721,0,0,0,0,0
0,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,1288593,0,2.40608,0,0,0,3475319,0,302,2245.63,1253.95,60.5464,9.85099,3001.66,0.558395,2.40608,0.74813,0,latest,0,1,697562,0,0,0,0
1,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2738782,0,119.543,0,0,0,0,0,6650733,59108.9,8248.65,31.1789,13.7345,18083.8,0.13955,119.543,3.2686,0,latest,0,13819041,0,0,0,0,0
2,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2752354,0,119.925,0,0,0,0,0,6717891,60036.8,8281.97,30.9401,13.7251,17960.8,0.137948,119.925,3.34266,0,latest,0,14077208,0,0,0,0,0
3,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2752897,0,119.922,0,0,0,0,0,6711720,60079.9,8287.14,30.9966,13.74,17979.1,0.137935,119.922,3.34165,0,latest,0,14072373,0,0,0,0,0
4,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2757644,0,119.92,0,0,0,0,0,6739563,59786.7,8255.29,30.9219,13.7098,17902.5,0.138079,119.92,3.33958,0,latest,0,14063896,0,0,0,0,0
5,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2754561,0,119.922,0,0,0,0,0,6633852,60770.7,8365.14,31.1419,13.839,18185.2,0.137651,119.922,3.34176,0,latest,0,14084391,0,0,0,0,0
6,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2745935,0,119.921,0,0,0,0,0,5141991,78413.3,10303.1,34.3064,16.0615,23465.3,0.131394,119.921,3.34167,0,latest,0,14042383,0,0,0,0,0
7,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2770150,0,119.926,0,0,0,0,0,5162189,78102.7,10257.9,34.0519,15.9532,23377.1,0.131339,119.926,3.341,0,latest,0,14138369,0,0,0,0,0
8,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2751412,0,119.924,0,0,0,0,0,5113747,78779.6,10344.4,34.3026,16.0875,23593.9,0.131308,119.924,3.33899,0,latest,0,14036190,0,0,0,0,0
9,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2751265,0,119.92,0,0,0,0,0,5119490,78784.7,10346,34.3767,16.0979,23572.7,0.131319,119.92,3.3422,0,latest,0,14066678,0,0,0,0,0
10,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2750771,0,119.923,0,0,0,0,0,5238261,76995.4,10194.1,34.0502,15.8664,23037.9,0.132399,119.923,3.34212,0,latest,0,14061227,0,0,0,0,0
11,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2752085,0,119.925,0,0,0,0,0,6234575,64698.2,9170.95,31.9614,14.3028,19356.9,0.14175,119.925,3.34239,0,latest,0,14083042,0,0,0,0,0
12,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2750177,0,119.927,0,0,0,0,0,6203796,65017.1,9200.17,31.9969,14.3222,19446.6,0.141504,119.927,3.34337,0,latest,0,14065225,0,0,0,0,0
13,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2752983,0,119.913,0,0,0,0,0,6205045,64983.9,9201.6,31.9795,14.3303,19439,0.141598,119.913,3.34297,0,latest,0,14081155,0,0,0,0,0
14,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2753067,0,119.924,0,0,0,0,0,6212087,64907.9,9194.25,31.9127,14.3185,19424,0.141651,119.924,3.34164,0,latest,0,14082472,0,0,0,0,0
15,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2752466,0,119.923,0,0,0,0,0,5967505,67576.8,9434.83,32.5219,14.6579,20215.7,0.139616,119.923,3.34279,0,latest,0,14109731,0,0,0,0,0
16,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2771835,0,119.919,0,0,0,0,0,4773538,84499.8,10916.4,35.6147,16.6128,25276.4,0.129189,119.919,3.34303,0,latest,0,14226499,0,0,0,0,0
17,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2753002,0,119.92,0,0,0,0,0,4735219,85162.2,10996.1,35.8272,16.7159,25476.6,0.12912,119.92,3.34276,0,latest,0,14125086,0,0,0,0,0
18,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2757059,0,119.922,0,0,0,0,0,4737025,85138.4,10990.8,35.8129,16.7117,25470.4,0.129093,119.922,3.34265,0,latest,0,14131807,0,0,0,0,0
19,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2757092,0,119.927,0,0,0,0,0,4744890,84994.7,10980,35.7615,16.7066,25425.9,0.129185,119.927,3.34284,0,latest,0,14136588,0,0,0,0,0
20,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2756570,0,119.921,0,0,0,0,0,4905928,82209.1,10685.5,35.2947,16.4243,24595.8,0.12998,119.921,3.34241,0,latest,0,14130609,0,0,0,0,0
21,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2753160,0,119.917,0,0,0,0,0,5450979,73969.9,9818.85,34.017,15.579,22140.5,0.132741,119.917,3.34093,0,latest,0,14093833,0,0,0,0,0
22,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2750485,0,119.918,0,0,0,0,0,5435891,74191.2,9835.4,34.0647,15.5847,22197,0.132568,119.918,3.3424,0,latest,0,14074515,0,0,0,0,0
23,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2751260,0,119.915,0,0,0,0,0,5438350,74151.1,9832.78,34.0287,15.5846,22187.1,0.132605,119.915,3.34209,0,latest,0,14083682,0,0,0,0,0
24,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2754707,0,119.926,0,0,0,0,0,5434041,74218.9,9844.31,34.0453,15.6039,22205.6,0.132639,119.926,3.34235,0,latest,0,14098839,0,0,0,0,0
25,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2753627,0,119.921,0,0,0,0,0,5757452,70047.5,9428.6,33.1303,14.9578,20962.9,0.134603,119.921,3.34149,0,latest,0,14073169,0,0,0,0,0
26,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2757683,0,119.919,0,0,0,0,0,6481685,62257.6,8652.23,31.2804,13.7028,18617.5,0.138975,119.919,3.34404,0,latest,0,14072883,0,0,0,0,0
27,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2747126,0,119.922,0,0,0,0,0,6442538,62600.1,8702.07,31.4448,13.7688,18728.6,0.13901,119.922,3.34249,0,latest,0,14045162,0,0,0,0,0
28,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2746101,0,119.921,0,0,0,0,0,6444618,62583.6,8703.49,31.4536,13.7775,18719.1,0.13907,119.921,3.34331,0,latest,0,14055226,0,0,0,0,0
29,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2749721,0,119.922,0,0,0,0,0,6475326,62283.1,8673.03,31.3809,13.7413,18630.5,0.139252,119.922,3.34308,0,latest,0,14061752,0,0,0,0,0
30,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2752022,0,119.921,0,0,0,0,0,5889056,68479.2,9436.3,32.8031,14.5951,20483.4,0.137798,119.921,3.34315,0,latest,0,14068462,0,0,0,0,0
31,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2756391,0,119.923,0,0,0,0,0,4968979,81153.5,11012.5,35.6527,16.3578,24285.6,0.135699,119.923,3.34163,0,latest,0,14098621,0,0,0,0,0
32,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2762285,0,119.924,0,0,0,0,0,4974365,81104.8,10998.5,35.6081,16.3257,24258.9,0.135608,119.924,3.3433,0,latest,0,14129456,0,0,0,0,0
33,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2753487,0,119.918,0,0,0,0,0,4969504,81155.1,11008,35.6907,16.35,24280.5,0.135641,119.918,3.3424,0,latest,0,14107595,0,0,0,0,0
34,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2757203,0,119.918,0,0,0,0,0,4954411,81400.5,11032.9,35.7202,16.3668,24354.6,0.135539,119.918,3.34231,0,latest,0,14098736,0,0,0,0,0
35,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2755069,0,119.923,0,0,0,0,0,4876629,82692.9,11054.5,35.9421,16.3974,24732.3,0.133681,119.923,3.34352,0,latest,0,14089291,0,0,0,0,0
36,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2755472,0,119.921,0,0,0,0,0,4799573,84012.6,11045.7,36.1084,16.3934,25139.9,0.131476,119.921,3.3418,0,latest,0,14092084,0,0,0,0,0
37,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2759585,0,119.923,0,0,0,0,0,4795689,84125.3,11048.4,36.0455,16.3555,25153.1,0.131333,119.923,3.34454,0,latest,0,14109540,0,0,0,0,0
38,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2753852,0,119.925,0,0,0,0,0,4796911,84080.5,11052.4,36.0084,16.3861,25157.1,0.13145,119.925,3.34222,0,latest,0,14103290,0,0,0,0,0
39,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2759144,0,119.924,0,0,0,0,0,4789777,84190.3,11056.2,36.0951,16.3897,25193.1,0.131323,119.924,3.3418,0,latest,0,14085677,0,0,0,0,0
40,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2759201,0,119.919,0,0,0,0,0,4724962,85361.6,11172.2,36.7055,16.9332,25542.3,0.13088,119.919,3.34197,0,latest,0,14167619,0,0,0,0,0
41,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2764740,0,119.923,0,0,0,0,0,4657260,86624.3,11289.5,37.2616,17.4351,25910.8,0.130328,119.923,3.34317,0,latest,0,14272810,0,0,0,0,0
42,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2758754,0,119.921,0,0,0,0,0,4627912,87140.1,11335.7,37.3212,17.4617,26071.6,0.130085,119.921,3.34234,0,latest,0,14204003,0,0,0,0,0
43,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2754869,0,119.925,0,0,0,0,0,4637934,86960.7,11319.9,37.2764,17.458,26017.4,0.130173,119.925,3.3424,0,latest,0,14212834,0,0,0,0,0
44,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2757219,0,119.917,0,0,0,0,0,4632900,87041,11323,37.2357,17.4513,26049.5,0.130088,119.917,3.34137,0,latest,0,14204397,0,0,0,0,0
45,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2759217,0,119.921,0,0,0,0,0,5051804,79852.5,10588.6,36.0248,16.2373,23895.1,0.132602,119.921,3.3418,0,latest,0,14098199,0,0,0,0,0
46,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2770070,0,119.924,0,0,0,0,0,5371277,75139.2,10104.8,35.0414,15.4201,22472.2,0.134481,119.924,3.34366,0,latest,0,14101102,0,0,0,0,0
47,120,1,1,4,6,101,50,0.8,0,0,0,1,5000,0.1,53.0292,100,0,0,0,0,0,0,0,0,45.8551,0,0,2762349,0,119.919,0,0,0,0,0,5373058,75095.9,10106.4,35.0972,15.441,22458.7,0.13458,119.919,3.34373,0,latest,0,14060919,0,0,0,0,0
