t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,latest_read_ratio,latest_window_gib,latest_window_ms,latest_window_offset_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
3,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3418863,0,55.9426,0,0,0,0,0,60744075,2830.74,1983.06,28.4831,11.9172,922.745,0.700547,55.9426,3.06773,0,latest,0,1326,0,0,0,0,0
4,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3411314,0,55.9429,0,0,0,0,0,60853601,2844.11,1983.22,28.4798,11.918,921.051,0.697307,55.9429,3.0879,0,latest,0,1355,0,0,0,0,0
5,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3407716,0,55.9421,0,0,0,1,0,60854363,2844,1983.13,28.4814,11.918,921.059,0.697301,55.9421,3.08776,0,latest,0,1289,0,0,1,0,0
6,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3411057,0,55.9428,0,0,0,0,0,60910832,2841.25,1977.8,28.446,11.9026,920.223,0.696102,55.9428,3.08757,0,latest,0,1312,0,0,0,0,0
7,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3410352,0,55.9422,0,0,0,1,0,60966443,2840.83,1977.68,28.4555,11.9025,919.343,0.696163,55.9422,3.09006,0,latest,0,1368,0,0,1,0,0
8,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3412897,0,55.9422,0,0,0,0,0,60936255,2840.43,1977.72,28.4501,11.9015,919.806,0.696274,55.9422,3.08807,0,latest,0,1286,0,0,0,0,0
9,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3413783,0,55.942,0,0,0,0,0,60915607,2840.99,1977.74,28.4488,11.903,920.16,0.696143,55.942,3.0875,0,latest,0,1289,0,0,0,0,0
10,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3407435,0,55.9419,0,0,0,0,0,60914249,2840.83,1977.53,28.4467,11.9013,920.144,0.696109,55.9419,3.08737,0,latest,0,1356,0,0,0,0,0
11,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3415283,0,55.9422,0,0,0,1,0,61010579,2837.98,1972.51,28.3939,11.8992,918.723,0.695042,55.9422,3.08905,0,latest,0,1379,0,0,1,0,0
12,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3414237,0,55.9429,0,0,0,0,0,61003623,2837.35,1972.53,28.3989,11.9,918.847,0.695201,55.9429,3.08795,0,latest,0,1390,0,0,0,0,0
13,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3413959,0,55.9421,0,0,0,1,0,60997121,2837.62,1972.58,28.4052,11.8983,918.968,0.695152,55.9421,3.08784,0,latest,0,1350,0,0,1,0,0
14,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3415344,0,55.9425,0,0,0,0,0,60986392,2837.77,1972.66,28.4033,11.8977,919.114,0.695144,55.9425,3.0875,0,latest,0,1333,0,0,0,0,0
15,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3411745,0,55.9423,0,0,0,0,0,61001980,2838.48,1972.26,28.4054,11.8981,918.88,0.694829,55.9423,3.08906,0,latest,0,1324,0,0,0,0,0
16,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3415079,0,55.9429,0,0,0,0,0,61063980,2834.85,1967.42,28.3587,11.8983,917.951,0.694011,55.9429,3.08823,0,latest,0,1406,0,0,0,0,0
17,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3409746,0,55.9424,0,0,0,0,0,61059024,2834.52,1967.48,28.3693,11.8998,918.085,0.694113,55.9424,3.08743,0,latest,0,1340,0,0,0,0,0
18,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3411604,0,55.9423,0,0,0,0,0,61059313,2834.12,1967.42,28.3656,11.899,918.025,0.694191,55.9423,3.08719,0,latest,0,1369,0,0,0,0,0
19,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3411444,0,55.9424,0,0,0,0,0,61066943,2834.11,1967.43,28.3724,11.8992,917.93,0.694194,55.9424,3.08751,0,latest,0,1290,0,0,0,0,0
20,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3414434,0,55.942,0,0,0,0,0,61135735,2834.73,1966.88,28.3666,11.8979,916.89,0.693849,55.942,3.09169,0,latest,0,1394,0,0,0,0,0
21,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3407580,0,55.9428,0,0,0,0,0,61103864,2830.15,1962.36,28.305,11.8977,917.28,0.693376,55.9428,3.08537,0,latest,0,1350,0,0,0,0,0
22,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3411640,0,55.9418,0,0,0,1,0,61154037,2829.94,1962.4,28.3154,11.8979,916.473,0.69344,55.9418,3.08787,0,latest,0,1367,0,0,1,0,0
23,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3411234,0,55.9423,0,0,0,0,0,61148265,2829.72,1962.34,28.3132,11.8981,916.587,0.693476,55.9423,3.08724,0,latest,0,1354,0,0,0,0,0
24,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3414503,0,55.9424,0,0,0,0,0,61177069,2831.05,1962.4,28.3237,11.8977,916.145,0.69317,55.9424,3.09018,0,latest,0,1407,0,0,0,0,0
25,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3413355,0,55.942,0,0,0,0,0,61177922,2830.14,1961.92,28.3195,11.8989,916.175,0.693224,55.942,3.08908,0,latest,0,1338,0,0,0,0,0
26,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3403910,0,55.9423,0,0,0,0,0,61160891,2826.26,1957.29,28.264,11.9038,916.392,0.692538,55.9423,3.08412,0,latest,0,1333,0,0,0,0,0
27,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3408150,0,55.9424,0,0,0,0,0,61215486,2826.22,1957.25,28.2732,11.904,915.613,0.692531,55.9424,3.0867,0,latest,0,1335,0,0,0,0,0
28,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3413908,0,55.9423,0,0,0,1,0,61238687,2826.54,1957.26,28.2749,11.9028,915.258,0.692459,55.9423,3.08824,0,latest,0,1311,0,0,1,0,0
29,56,1,1,4,6,201,150,0.5,0,1,0,10,5000,0.1,159.16,100,0,0,0,0,0,0,0,0,18.3412,0,0,3415876,0,55.9419,0,0,0,0,0,61269102,2827.46,1957.22,28.275,11.903,914.885,0.692217,55.9419,3.09051,0,latest,0,1382,0,0,0,0,0
0,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,14960999,0,1.46049,0,0,0,10433082,0,39,6723.85,3998.62,211.564,35.1795,12377.3,0.594692,1.46049,0.543239,0,latest,0,0,347220,0,0,0,0
1,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3449553,0,55.8543,0,0,0,0,0,46570507,2184.39,2020.56,31.8327,11.9167,1202.66,0.925,55.8543,1.8163,0,latest,0,839,0,0,0,0,0
2,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3396161,0,55.9414,0,0,0,0,0,54280944,2561.76,2018.41,29.8683,11.8904,1032.92,0.787899,55.9414,2.48013,0,latest,0,1133,0,0,0,0,0
3,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3223825,0,55.9454,0,0,0,0,0,59767395,2890.28,2018.76,28.994,11.8947,937.981,0.698464,55.9454,3.08138,0,latest,0,1335,0,0,0,0,0
4,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3211638,0,55.9442,0,0,0,0,0,59927845,2896.12,2018.81,28.9908,11.8959,935.452,0.697077,55.9442,3.09595,0,latest,0,1340,0,0,0,0,0
5,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3209436,0,55.9444,0,0,0,0,0,59993961,2901.12,2018.88,28.9818,11.8954,934.45,0.695898,55.9444,3.10462,0,latest,0,1346,0,0,0,0,0
6,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3208302,0,55.9443,0,0,0,0,0,60026128,2899.19,2013.83,28.9274,11.8678,933.943,0.694618,55.9443,3.10425,0,latest,0,1297,0,0,0,0,0
7,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3221333,0,55.9447,0,0,0,0,0,60065527,2893.99,2014,28.9309,11.8671,933.301,0.695926,55.9447,3.10081,0,latest,0,1314,0,0,0,0,0
8,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3419957,0,55.9434,0,0,0,0,0,59972073,2839.64,2014.16,28.8677,11.8564,934.652,0.7093,55.9434,3.03818,0,latest,0,1300,0,0,0,0,0
9,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3425063,0,55.9447,0,0,0,0,0,59856265,2832.65,2014.2,28.8548,11.8543,936.539,0.711066,55.9447,3.0246,0,latest,0,1315,0,0,0,0,0
10,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3423468,0,55.9439,0,0,0,0,0,60155191,2838.15,2014.1,28.8561,11.8522,931.851,0.709654,55.9439,3.04571,0,latest,0,1359,0,0,0,0,0
11,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3409741,0,55.9442,0,0,0,0,0,60275657,2849.55,2009.53,28.7991,11.8333,929.991,0.70521,55.9442,3.06406,0,latest,0,1252,0,0,0,0,0
12,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3413236,0,55.9442,0,0,0,0,0,60321273,2849.93,2009.53,28.8103,11.8332,929.275,0.705116,55.9442,3.06683,0,latest,0,1322,0,0,0,0,0
13,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3408384,0,55.9444,0,0,0,0,0,60309263,2850.1,2009.58,28.8146,11.8324,929.446,0.705092,55.9444,3.06645,0,latest,0,1294,0,0,0,0,0
14,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3411090,0,55.9436,0,0,0,0,0,60373353,2852.05,2009.6,28.7979,11.8336,928.479,0.704618,55.9436,3.07174,0,latest,0,1296,0,0,0,0,0
15,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3409284,0,55.9442,0,0,0,0,0,60531728,2860.93,2009.33,28.8023,11.8313,925.98,0.702336,55.9442,3.08962,0,latest,0,1265,0,0,0,0,0
16,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3406372,0,55.9442,0,0,0,0,0,60493549,2859.99,2004.84,28.7695,11.8139,926.545,0.700996,55.9442,3.08672,0,latest,0,1256,0,0,0,0,0
17,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3407173,0,55.9444,0,0,0,0,0,60531494,2859.31,2004.88,28.7727,11.815,925.923,0.701176,55.9444,3.08806,0,latest,0,1303,0,0,0,0,0
18,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3406377,0,55.9438,0,0,0,0,0,60539508,2859.2,2004.83,28.7763,11.8132,925.826,0.701188,55.9438,3.08827,0,latest,0,1350,0,0,0,0,0
19,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3412802,0,55.9444,0,0,0,0,0,60552559,2861.36,2004.84,28.7787,11.814,925.61,0.700661,55.9444,3.09132,0,latest,0,1324,0,0,0,0,0
20,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3410472,0,55.9445,0,0,0,0,0,60506552,2860.44,2004.23,28.777,11.8134,926.316,0.700671,55.9445,3.08798,0,latest,0,1319,0,0,0,0,0
21,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3410709,0,55.9438,0,0,0,0,0,60519183,2859.07,1999.07,28.7515,11.8002,926.123,0.699202,55.9438,3.08714,0,latest,0,1390,0,0,0,0,0
22,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3410692,0,55.9433,0,0,0,0,0,60428640,2851.58,1999.15,28.7573,11.8006,927.499,0.701066,55.9433,3.07449,0,latest,0,1320,0,0,0,0,0
23,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3410820,0,55.9432,0,0,0,0,0,60365466,2846.75,1999.06,28.7596,11.8003,928.502,0.702226,55.9432,3.06596,0,latest,0,1342,0,0,0,0,0
24,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3416305,0,55.9438,0,0,0,0,0,60509106,2852.94,1999.13,28.7553,11.8011,926.306,0.700727,55.9438,3.0799,0,latest,0,1394,0,0,0,0,0
25,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3412919,0,55.9438,0,0,0,0,0,60543240,2858.62,1998.56,28.7576,11.7987,925.744,0.699134,55.9438,3.08791,0,latest,0,1361,0,0,0,0,0
26,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3409181,0,55.9425,0,0,0,0,0,60562075,2857.04,1993.2,28.7251,11.7854,925.49,0.697646,55.9425,3.08706,0,latest,0,1276,0,0,0,0,0
27,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3407945,0,55.9437,0,0,0,0,0,60583073,2856.65,1993.31,28.7264,11.7862,925.148,0.697778,55.9437,3.08778,0,latest,0,1348,0,0,0,0,0
28,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3412500,0,55.9433,0,0,0,0,0,60628564,2857.54,1993.33,28.7371,11.7854,924.473,0.697571,55.9433,3.09099,0,latest,0,1341,0,0,0,0,0
29,56,1,1,4,6,202,150,0.5,0,0,0,10,5000,0.1,159.196,100,0,0,0,0,0,0,0,0,18.7272,0,0,3406659,0,55.9434,0,0,0,0,0,60593262,2856.41,1993.31,28.729,11.785,925.008,0.697835,55.9434,3.08799,0,latest,0,1358,0,0,0,0,0
0,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7198,0,0,14014711,0,2.06739,0,0,0,10434036,0,186,2170.68,1721.4,93.3387,17.1452,4876.13,0.793021,2.06739,0.445165,0,latest,0,0,378369,0,0,0,0
1,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7198,0,0,3688493,0,55.8529,0,0,0,0,0,46218859,2188.07,2133.64,33.016,11.7982,1211.67,0.975125,55.8529,1.80583,0,latest,0,812,0,0,0,0,0
2,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7198,0,0,3633698,0,55.9392,0,0,0,0,0,53586249,2510.15,2131.45,30.758,11.7764,1046.05,0.849134,55.9392,2.39965,0,latest,0,1059,0,0,0,0,0
3,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7198,0,0,3431409,0,55.9416,0,0,0,0,0,59222974,2849.87,2131.95,29.5332,11.7808,946.438,0.748087,55.9416,3.01115,0,latest,0,1280,0,0,0,0,0
4,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7198,0,0,3413375,0,55.9418,0,0,0,0,0,59569643,2872.95,2131.99,29.5231,11.7827,940.894,0.742093,55.9418,3.05342,0,latest,0,1300,0,0,0,0,0
5,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3406555,0,55.9375,0,0,0,1,0,59782150,2888.54,2131.99,29.5272,11.7846,937.48,0.738085,55.9375,3.08118,0,latest,0,1330,0,0,1,0,0
6,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3401069,0,55.9419,0,0,0,1,0,59855182,2888.14,2126.57,29.4526,11.7637,936.44,0.736312,55.9419,3.08417,0,latest,0,1307,0,0,1,0,0
7,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3404125,0,55.9421,0,0,0,0,0,59856751,2889.21,2126.52,29.4667,11.7622,936.406,0.73602,55.9421,3.08543,0,latest,0,1268,0,0,0,0,0
8,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3400896,0,55.9383,0,0,0,0,0,59818128,2888.68,2126.55,29.4711,11.7641,936.956,0.736169,55.9383,3.08305,0,latest,0,1338,0,0,0,0,0
9,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3405793,0,55.9383,0,0,0,0,0,59814675,2889.41,2126.45,29.474,11.7615,937.027,0.735945,55.9383,3.08359,0,latest,0,1332,0,0,0,0,0
10,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3406612,0,55.9377,0,0,0,0,0,59824291,2888.35,2126.39,29.4711,11.7636,936.874,0.736194,55.9377,3.08296,0,latest,0,1357,0,0,0,0,0
11,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3401162,0,55.9412,0,0,0,1,0,59809930,2888.11,2121.35,29.4439,11.7532,937.206,0.734513,55.9412,3.08161,0,latest,0,1296,0,0,1,0,0
12,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3410291,0,55.9421,0,0,0,0,0,59955352,2887.02,2121.4,29.4516,11.753,934.948,0.734804,55.9421,3.0879,0,latest,0,1333,0,0,0,0,0
13,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3409267,0,55.9422,0,0,0,0,0,59866055,2887.76,2121.35,29.461,11.7535,936.326,0.734601,55.9422,3.08414,0,latest,0,1247,0,0,0,0,0
14,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3406216,0,55.942,0,0,0,1,0,59840298,2888.46,2121.44,29.4574,11.7524,936.745,0.734454,55.942,3.08351,0,latest,0,1257,0,0,1,0,0
15,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3403657,0,55.9379,0,0,0,0,0,59831791,2887.26,2121.05,29.4621,11.754,936.86,0.734623,55.9379,3.08185,0,latest,0,1255,0,0,0,0,0
16,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3404593,0,55.9421,0,0,0,0,0,59804329,2887.52,2115.46,29.4554,11.7338,937.32,0.732619,55.9421,3.08062,0,latest,0,1286,0,0,0,0,0
17,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3402184,0,55.9383,0,0,0,0,0,59895216,2885.83,2115.45,29.4635,11.7343,935.733,0.733047,55.9383,3.08403,0,latest,0,1244,0,0,0,0,0
18,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3404152,0,55.9419,0,0,0,0,0,59942843,2885.41,2115.4,29.455,11.7317,935.037,0.733138,55.9419,3.08588,0,latest,0,1278,0,0,0,0,0
19,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3409999,0,55.9421,0,0,0,0,0,59848040,2887.72,2115.44,29.4775,11.7318,936.534,0.732564,55.9421,3.08342,0,latest,0,1271,0,0,0,0,0
20,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3409188,0,55.9424,0,0,0,0,0,59837091,2887.49,2114.95,29.4709,11.73,936.73,0.732454,55.9424,3.08252,0,latest,0,1283,0,0,0,0,0
21,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3406116,0,55.9381,0,0,0,0,0,59843188,2883.83,2109.22,29.4671,11.7098,936.526,0.731395,55.9381,3.07928,0,latest,0,1257,0,0,0,0,0
22,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3407256,0,55.9381,0,0,0,0,0,59883996,2885.67,2109.23,29.4741,11.7104,935.902,0.73093,55.9381,3.08331,0,latest,0,1295,0,0,0,0,0
23,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3413568,0,55.9424,0,0,0,0,0,59955605,2883.61,2109.27,29.463,11.7109,934.911,0.731469,55.9424,3.08437,0,latest,0,1331,0,0,0,0,0
24,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3410283,0,55.938,0,0,0,1,0,59925208,2883.55,2109.21,29.4674,11.708,935.299,0.731463,55.938,3.08303,0,latest,0,1264,0,0,1,0,0
25,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3405530,0,55.9422,0,0,0,0,0,59895236,2884.57,2108.69,29.4703,11.7065,935.867,0.731022,55.9422,3.08225,0,latest,0,1345,0,0,0,0,0
26,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3399283,0,55.9379,0,0,0,0,0,59865206,2881.82,2103.19,29.4839,11.6946,936.293,0.729811,55.9379,3.07791,0,latest,0,1282,0,0,0,0,0
27,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3404788,0,55.9424,0,0,0,1,0,59910273,2883.63,2103.08,29.4877,11.6926,935.645,0.729316,55.9424,3.08197,0,latest,0,1353,0,0,1,0,0
28,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3397603,0,55.942,0,0,0,0,0,59938951,2881.37,2103.1,29.4863,11.6934,935.224,0.729895,55.942,3.08094,0,latest,0,1318,0,0,0,0,0
29,56,1,1,4,6,202,150,0.5,0,1,0,10,5000,0.1,159.211,100,0,0,0,0,0,0,0,0,18.7197,0,0,3415388,0,55.9419,0,0,0,0,0,59904446,2871.02,2103.13,29.4763,11.6922,935.734,0.732538,55.9419,3.0682,0,latest,0,1310,0,0,0,0,0
0,56,1,1,4,6,200,150,0.5,0,0,0,10,10000,0.1,159.208,100,0,0,0,0,0,0,0,0,17.9083,0,0,14694491,0,2.17493,0,0,0,10433859,0,234,1393.71,1436.88,87.3291,17.7778,4641.17,1.03098,2.17493,0.300293,0,latest,0,0,316627,0,0,0,0
1,56,1,1,4,6,200,150,0.5,0,0,0,10,10000,0.1,159.208,100,0,0,0,0,0,0,0,0,17.9083,0,0,3452077,0,55.8536,0,0,0,0,0,47426330,2170.15,2019.8,31.769,11.6161,1180.79,0.930719,55.8536,1.83789,0,latest,0,919,0,0,0,0,0
2,56,1,1,4,6,200,150,0.5,0,0,0,10,10000,0.1,159.208,100,0,0,0,0,0,0,0,0,17.9083,0,0,3545566,0,55.9388,0,0,0,0,0,55096226,2515.84,2017.73,29.8233,11.584,1017.51,0.80201,55.9388,2.47255,0,latest,0,1148,0,0,0,0,0
3,56,1,1,4,6,200,150,0.5,0,0,0,10,10000,0.1,159.208,100,0,0,0,0,0,0,0,0,17.9083,0,0,3441578,0,55.9409,0,0,0,0,0,60047933,2810.83,2018.06,29.0526,11.5891,933.52,0.717959,55.9409,3.011,0,latest,0,1330,0,0,0,0,0
