t,c_worker_threads,c_free_pct,c_cool_pct,c_pp_threads,c_partition_bits,c_dram_gib,c_target_gib,c_zipf_factor,c_fs,c_contention_management,ycsb_read_ratio,ycsb_target_gib,space_usage_gib,p1_pct,p2_pct,p3_pct,poll_pct,find_parent_pct,iterate_children_pct,pc1,pc2,pc3,free_pct,cool_pct,evicted_mib,rounds,unswizzled,cpus,submit_ms,async_mb_ws,w_mib,allocate_ops,r_mib,tx,cycle,instr,L1-miss,br-miss,task,IPC,CPU,GHz,dt_id,dt_name,dt_misses_counter,dt_restarts_update_same_size,dt_restarts_structural_change,dt_restarts_read,dt_researchy_0,dt_researchy_1,dt_researchy_2
21,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,2473723,0,119.304,0,0,0,0,0,45572679,4926.24,5576,41.6061,14.6576,2639.38,1.1319,119.304,1.86644,0,ycsb,0,5756,0,6707,0,0,0
22,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,2380902,0,119.817,0,0,0,0,0,48271296,5096.13,5578.27,41.3572,14.7624,2498.8,1.09461,119.817,2.03943,0,ycsb,0,5790,0,6713,0,0,0
23,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,2006173,0,119.833,0,0,0,0,0,55935650,5555.47,5580.02,40.6257,14.7688,2157.18,1.00442,119.833,2.57535,0,ycsb,0,6406,0,7572,0,0,0
24,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,2001332,0,119.835,0,0,0,0,0,55948051,5556.21,5580.69,40.6349,14.7668,2156.76,1.00441,119.835,2.57618,0,ycsb,0,6327,0,7365,0,0,0
25,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1999498,0,119.837,0,0,0,0,0,55945124,5554.22,5580.85,40.6024,14.7668,2156.85,1.00479,119.837,2.57516,0,ycsb,0,6333,0,7574,0,0,0
26,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,2003678,0,119.833,0,0,0,0,0,55964677,5546.64,5568.88,40.5696,14.7437,2155.82,1.00401,119.833,2.57287,0,ycsb,0,6366,0,7552,0,0,0
27,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1997414,0,119.835,0,0,0,0,0,55850002,5554.68,5582.99,40.6474,14.7791,2160.44,1.0051,119.835,2.57109,0,ycsb,0,6227,0,7193,0,0,0
28,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1996153,0,119.834,0,0,0,0,0,55818808,5552.91,5582.68,40.6556,14.7828,2161.49,1.00536,119.834,2.56902,0,ycsb,0,6188,0,7675,0,0,0
29,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1992482,0,119.838,0,0,0,0,0,55901701,5547.46,5579.75,40.6085,14.7734,2158.39,1.00582,119.838,2.57019,0,ycsb,0,6225,0,7448,0,0,0
30,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1992349,0,119.839,0,0,0,0,0,55835901,5548.65,5579.58,40.6434,14.7717,2160.76,1.00557,119.839,2.56792,0,ycsb,0,6247,0,7377,0,0,0
31,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1999217,0,119.828,0,0,0,1,0,56245003,5506.18,5536.04,40.3355,14.6521,2144.65,1.00542,119.828,2.5674,0,ycsb,0,6425,0,7791,1,0,0
32,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1992896,0,119.83,0,0,0,0,0,55781121,5550.18,5583.14,40.6526,14.7773,2162.97,1.00594,119.83,2.566,0,ycsb,0,6158,0,7522,0,0,0
33,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1995859,0,119.837,0,0,0,0,0,55875042,5545.45,5580.73,40.6379,14.774,2159.62,1.00636,119.837,2.56779,0,ycsb,0,6323,0,7647,0,0,0
34,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1994706,0,119.831,0,0,0,0,0,55827692,5548.16,5580.49,40.659,14.7751,2161.12,1.00583,119.831,2.56726,0,ycsb,0,6308,0,7481,0,0,0
35,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1985468,0,119.831,0,0,0,0,0,55753383,5546.42,5579.94,40.67,14.7763,2163.94,1.00604,119.831,2.56312,0,ycsb,0,6328,0,7599,0,0,0
36,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,2008122,0,119.829,0,0,0,0,0,56257428,5495.15,5529.3,40.296,14.6406,2144.62,1.00621,119.829,2.56229,0,ycsb,0,6194,0,7456,0,0,0
37,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1997731,0,119.819,0,0,0,0,0,55881935,5532.71,5564.89,40.5775,14.7352,2158.67,1.00582,119.819,2.56302,0,ycsb,0,6332,0,7700,0,0,0
38,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1991300,0,119.837,0,0,0,0,0,55794196,5544.19,5582.61,40.6479,14.7825,2162.6,1.00693,119.837,2.56367,0,ycsb,0,6188,0,7473,0,0,0
39,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1988880,0,119.84,0,0,0,0,0,55700025,5544.48,5582.49,40.6833,14.7815,2166.24,1.00686,119.84,2.5595,0,ycsb,0,6344,0,7458,0,0,0
40,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1987949,0,119.836,0,0,0,0,0,55670330,5541.97,5579.48,40.668,14.7755,2167.19,1.00677,119.836,2.55721,0,ycsb,0,6388,0,7595,0,0,0
41,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1990341,0,119.825,0,0,0,0,0,55840012,5523.91,5560.71,40.5302,14.7256,2160.4,1.00666,119.825,2.5569,0,ycsb,0,6395,0,7555,0,0,0
42,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1989624,0,119.835,0,0,0,0,0,55754011,5540.61,5582.26,40.6423,14.7797,2164.34,1.00752,119.835,2.55996,0,ycsb,0,6248,0,7644,0,0,0
43,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1986020,0,119.825,0,0,0,0,0,55666281,5537.29,5579.79,40.6512,14.7754,2167.52,1.00768,119.825,2.55467,0,ycsb,0,6221,0,7688,0,0,0
44,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1978302,0,119.836,0,0,0,0,0,55612879,5539.08,5582.03,40.6736,14.7804,2169.58,1.00775,119.836,2.55306,0,ycsb,0,6363,0,7477,0,0,0
45,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1978203,0,119.833,0,0,0,0,0,55593427,5537.61,5580.92,40.6725,14.7772,2170.18,1.00782,119.833,2.55168,0,ycsb,0,6200,0,7427,0,0,0
46,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1998518,0,119.841,0,0,0,0,0,56156799,5485.93,5529.03,40.2696,14.6404,2148.84,1.00786,119.841,2.55297,0,ycsb,0,6244,0,7624,0,0,0
47,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1989878,0,119.84,0,0,0,0,0,55801701,5520.07,5564.51,40.5281,14.7266,2162.54,1.00805,119.84,2.55258,0,ycsb,0,6251,0,7533,0,0,0
48,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1982421,0,119.835,0,0,0,0,0,55599506,5534.86,5580.91,40.6675,14.7726,2170.3,1.00832,119.835,2.55027,0,ycsb,0,6175,0,7562,0,0,0
49,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1981696,0,119.83,0,0,0,0,0,55593858,5533.84,5580.61,40.641,14.7715,2170.4,1.00845,119.83,2.54969,0,ycsb,0,6294,0,7647,0,0,0
50,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1984544,0,119.831,0,0,0,0,0,55657071,5534.39,5579.28,40.6624,14.7754,2171.72,1.00811,119.831,2.5484,0,ycsb,0,6286,0,7562,0,0,0
51,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,2000024,0,119.841,0,0,0,0,0,56124220,5483.45,5531.84,40.2524,14.6462,2149.85,1.00883,119.841,2.55062,0,ycsb,0,6380,0,7560,0,0,0
52,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1976636,0,119.834,0,0,0,0,0,55542366,5533.93,5581.95,40.6629,14.7779,2172.22,1.00868,119.834,2.54759,0,ycsb,0,6242,0,7604,0,0,0
53,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1979264,0,119.835,0,0,0,0,0,55539308,5530.77,5580.07,40.6605,14.7758,2172.73,1.00891,119.835,2.54554,0,ycsb,0,5998,0,7489,0,0,0
54,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1972084,0,119.835,0,0,0,0,0,55512245,5531.77,5580.47,40.6815,14.7772,2173.73,1.0088,119.835,2.54483,0,ycsb,0,6136,0,7459,0,0,0
55,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1979535,0,119.832,0,0,0,0,0,55565100,5528.4,5580.37,40.6115,14.7696,2171.65,1.0094,119.832,2.54572,0,ycsb,0,6352,0,7484,0,0,0
56,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1995755,0,119.835,0,0,0,0,0,56022942,5479.06,5529.66,40.2749,14.641,2153.96,1.00923,119.835,2.54371,0,ycsb,0,6258,0,7365,0,0,0
57,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1972971,0,119.837,0,0,0,0,0,55487632,5528.97,5579.81,40.6757,14.7754,2174.76,1.00919,119.837,2.54234,0,ycsb,0,6328,0,7560,0,0,0
58,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1976237,0,119.839,0,0,0,0,0,55482215,5528.53,5579.72,40.6594,14.7759,2174.93,1.00926,119.839,2.54193,0,ycsb,0,6263,0,7488,0,0,0
59,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1977932,0,119.837,0,0,0,0,0,55542422,5527.21,5580.4,40.6383,14.775,2172.6,1.00962,119.837,2.54405,0,ycsb,0,6457,0,7586,0,0,0
60,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1975842,0,119.838,0,0,0,0,0,55487306,5527.91,5580.05,40.6591,14.7756,2174.62,1.00943,119.838,2.54201,0,ycsb,0,6468,0,7534,0,0,0
61,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1979736,0,119.833,0,0,0,0,0,55594313,5512.25,5563.29,40.5695,14.7344,2170.29,1.00926,119.833,2.53987,0,ycsb,0,6493,0,7454,0,0,0
62,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1973135,0,119.823,0,0,0,0,0,55449793,5527.4,5581.29,40.6993,14.7805,2176.13,1.00975,119.823,2.54001,0,ycsb,0,6146,0,7569,0,0,0
63,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1973518,0,119.832,0,0,0,1,0,55481142,5528.24,5581.43,40.6824,14.7804,2174.99,1.00962,119.832,2.54173,0,ycsb,0,6400,0,7761,1,0,0
64,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1975501,0,119.839,0,0,0,0,0,55495339,5523.33,5580.65,40.6608,14.7754,2174.59,1.01038,119.839,2.53994,0,ycsb,0,6429,0,7475,0,0,0
65,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1969002,0,119.834,0,0,0,0,0,55368924,5521.82,5580.34,40.6729,14.7736,2179.4,1.0106,119.834,2.53364,0,ycsb,0,6390,0,7630,0,0,0
66,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1981392,0,119.835,0,0,0,0,0,55720005,5484.58,5542.48,40.4017,14.6696,2165.61,1.01056,119.835,2.53258,0,ycsb,0,6272,0,7376,0,0,0
67,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1966758,0,119.829,0,0,0,0,0,55354997,5518.76,5580.2,40.6758,14.7671,2179.96,1.01113,119.829,2.53158,0,ycsb,0,6194,0,7476,0,0,0
68,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1961821,0,119.837,0,0,0,0,0,55445960,5521.23,5579.68,40.6556,14.7744,2176.48,1.01059,119.837,2.53678,0,ycsb,0,6215,0,7323,0,0,0
69,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1968126,0,119.832,0,0,0,0,0,55360113,5518.02,5578.67,40.6696,14.7644,2179.88,1.01099,119.832,2.53134,0,ycsb,0,6242,0,7358,0,0,0
70,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1966904,0,119.835,0,0,0,0,0,55323125,5520.52,5580.21,40.6848,14.7726,2181.4,1.01081,119.835,2.53073,0,ycsb,0,6333,0,7460,0,0,0
71,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1969640,0,119.838,0,0,0,0,0,55392686,5514.2,5573.38,40.6395,14.757,2178.26,1.01073,119.838,2.53147,0,ycsb,0,6329,0,7521,0,0,0
72,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1969764,0,119.839,0,0,0,0,0,55406711,5520.56,5582.06,40.6676,14.7806,2178.1,1.01114,119.839,2.53458,0,ycsb,0,6327,0,7611,0,0,0
73,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1965786,0,119.825,0,0,0,0,0,55344849,5516.75,5579.71,40.6741,14.7749,2180.15,1.01141,119.825,2.53045,0,ycsb,0,6292,0,7487,0,0,0
74,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1963766,0,119.835,0,0,0,0,0,55319109,5516.46,5579.17,40.6975,14.7753,2181.36,1.01137,119.835,2.5289,0,ycsb,0,6260,0,7464,0,0,0
75,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1964851,0,119.83,0,0,0,0,0,55269027,5518.54,5580.6,40.6866,14.7766,2183.29,1.01125,119.83,2.52763,0,ycsb,0,6307,0,7426,0,0,0
76,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1972923,0,119.832,0,0,0,0,0,55643920,5481.15,5545.82,40.4224,14.6788,2168.17,1.0118,119.832,2.52801,0,ycsb,0,6440,0,7506,0,0,0
77,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1965056,0,119.84,0,0,0,0,0,55329493,5513.6,5580.64,40.6695,14.7766,2180.99,1.01216,119.84,2.52803,0,ycsb,0,6297,0,7639,0,0,0
78,120,1,1,4,6,200,100,0.75,0,1,50,100,107.211,100,0,0,0,0,0,0,0,0,44.7192,0,0,1960841,0,119.833,0,0,0,0,0,55241119,5514.35,5580.33,40.7149,14.7771,2184.22,1.01196,119.833,2.52464,0,ycsb,0,6203,0,7345,0,0,0
0,120,1,1,4,6,200,100,0.9,0,1,50,100,1.52588e-05,100,0,0,0,0,0,0,0,0,100,0,0,160022,0,0.978164,0,0,0,1,0,0,inf,inf,inf,inf,inf,0.42439,0.978164,1.13421,0,ycsb,0,0,0,0,0,0,0
1,120,1,1,4,6,200,100,0.9,0,1,50,100,15.9016,100,0,0,0,0,0,0,0,0,91.802,0,0,1920423,0,45.4446,0,0,0,1042154,0,0,inf,inf,inf,inf,inf,1.84213,45.4446,6.8468,0,ycsb,0,0,116461,0,0,0,0
2,120,1,1,4,6,200,100,0.9,0,1,50,100,33.849,100,0,0,0,0,0,0,0,0,82.548,0,0,1842493,0,119.884,0,0,0,1176199,0,0,inf,inf,inf,inf,inf,2.00134,119.884,2.64839,0,ycsb,0,0,7580,0,0,0,0
3,120,1,1,4,6,200,100,0.9,0,1,50,100,51.8655,100,0,0,0,0,0,0,0,0,73.2583,0,0,1836917,0,119.886,0,0,0,1180740,0,0,inf,inf,inf,inf,inf,2.0027,119.886,2.64697,0,ycsb,0,0,8558,0,0,0,0
4,120,1,1,4,6,200,100,0.9,0,1,50,100,69.8297,100,0,0,0,0,0,0,0,0,63.9955,0,0,1836484,0,119.872,0,0,0,1177285,0,0,inf,inf,inf,inf,inf,2.00165,119.872,2.64653,0,ycsb,0,0,9206,0,0,0,0
5,120,1,1,4,6,200,100,0.9,0,1,50,100,87.6784,100,0,0,0,0,0,0,0,0,54.7923,0,0,1842206,0,119.886,0,0,0,1169732,0,0,inf,inf,inf,inf,inf,1.99148,119.886,2.64785,0,ycsb,0,0,14591,0,0,0,0
6,120,1,1,4,6,200,100,0.9,0,1,50,100,105.193,100,0,0,0,0,0,0,0,0,45.7612,0,0,1870669,0,119.882,0,0,0,1147839,0,0,inf,inf,inf,inf,inf,1.95265,119.882,2.66322,0,ycsb,0,0,35488,0,0,0,0
7,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3533588,0,16.5741,0,0,0,132713,0,0,inf,inf,inf,inf,inf,1.50711,16.5741,2.95033,0,ycsb,0,0,117171,0,0,0,0
8,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3767505,0,0.997317,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44349,0.997317,3.3365,0,ycsb,0,0,0,0,0,0,0
9,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3768047,0,0.997315,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.4433,0.997315,3.33402,0,ycsb,0,0,0,0,0,0,0
10,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3761292,0,0.997371,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44355,0.997371,3.33214,0,ycsb,0,0,0,0,0,0,0
11,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3767860,0,0.997382,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44367,0.997382,3.33378,0,ycsb,0,0,0,0,0,0,0
12,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3757478,0,0.997528,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44342,0.997528,3.3321,0,ycsb,0,0,0,0,0,0,0
13,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3762325,0,0.997284,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44358,0.997284,3.32988,0,ycsb,0,0,0,0,0,0,0
14,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3765502,0,0.997349,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44357,0.997349,3.33553,0,ycsb,0,0,0,0,0,0,0
15,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3763054,0,0.997362,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44388,0.997362,3.33087,0,ycsb,0,0,0,0,0,0,0
16,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3762791,0,0.99729,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44345,0.99729,3.33386,0,ycsb,0,0,0,0,0,0,0
17,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3762605,0,0.997312,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44388,0.997312,3.33188,0,ycsb,0,0,0,0,0,0,0
18,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3765330,0,0.997291,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44345,0.997291,3.33542,0,ycsb,0,0,0,0,0,0,0
19,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3768332,0,0.997311,0,0,0,0,0,0,inf,inf,inf,inf,inf,2.44392,0.997311,3.33748,0,ycsb,0,0,0,0,0,0,0
20,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,3647683,0,9.96812,0,0,0,0,0,508981,36947,23143,65.3331,17.0617,19773.9,0.626385,9.96812,1.86847,0,ycsb,0,305757,0,446049,0,0,0
21,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2761172,0,116.892,0,0,0,0,0,5358036,41134.3,9421.33,64.2858,17.623,22019,0.229038,116.892,1.86813,0,ycsb,0,3517738,0,5571304,0,0,0
22,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2786216,0,119.887,0,0,0,0,0,5411355,44457.3,9657.07,63.7927,17.7549,22352.9,0.217221,119.887,1.98888,0,ycsb,0,3809977,0,5858552,0,0,0
23,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2793742,0,119.918,0,0,0,0,0,6029531,62625.5,10578.6,65.2466,18.8014,20044.2,0.168918,119.918,3.12437,0,ycsb,0,5932029,0,6782154,0,0,0
24,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2789567,0,119.915,0,0,0,0,0,6165028,65510.5,10720.9,64.4717,18.9605,19606.4,0.163652,119.915,3.34128,0,ycsb,0,6332053,0,7024578,0,0,0
25,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2790554,0,119.923,0,0,0,0,0,6150775,65680.2,10735,64.4116,18.9647,19651.4,0.163444,119.923,3.34227,0,ycsb,0,6339005,0,7005389,0,0,0
26,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2805726,0,119.918,0,0,0,0,0,6182015,65334.2,10678.9,64.0196,18.8922,19548.3,0.163451,119.918,3.34219,0,ycsb,0,6389489,0,7046832,0,0,0
27,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2788346,0,119.922,0,0,0,0,0,6150319,65666.5,10732.1,64.323,18.9699,19648.6,0.163433,119.922,3.34204,0,ycsb,0,6357330,0,6984795,0,0,0
28,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2783008,0,119.923,0,0,0,0,0,6137648,65813.3,10748.2,63.9262,18.9849,19690.5,0.163314,119.923,3.34239,0,ycsb,0,6324694,0,7026281,0,0,0
29,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2789549,0,119.916,0,0,0,0,0,6139884,65791.8,10741.2,63.9874,18.979,19681.7,0.163261,119.916,3.34279,0,ycsb,0,6320822,0,7017717,0,0,0
30,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2788446,0,119.922,0,0,0,0,0,6131805,65868,10746.3,64.0015,18.9886,19709.4,0.163149,119.922,3.34195,0,ycsb,0,6344632,0,6988806,0,0,0
31,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2807821,0,119.922,0,0,0,0,0,6181064,65357.2,10673.4,63.4887,18.8591,19551.8,0.163308,119.922,3.34278,0,ycsb,0,6348464,0,7082071,0,0,0
32,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2791549,0,119.922,0,0,0,0,0,6125132,65946.4,10759.1,63.9642,18.9998,19728.8,0.163149,119.922,3.34265,0,ycsb,0,6337352,0,7007452,0,0,0
33,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2786619,0,119.919,0,0,0,0,0,6134519,65841.9,10742.2,63.8948,18.989,19698.3,0.163151,119.919,3.34252,0,ycsb,0,6354505,0,6986178,0,0,0
34,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2788006,0,119.921,0,0,0,0,0,6137460,65810.7,10745.3,63.9752,18.9768,19689.4,0.163276,119.921,3.34245,0,ycsb,0,6329860,0,7009321,0,0,0
35,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2790847,0,119.907,0,0,0,0,0,6129305,65883.4,10746.9,63.5158,18.9536,19715.1,0.16312,119.907,3.34178,0,ycsb,0,6329024,0,6997321,0,0,0
36,120,1,1,4,6,200,100,0.9,0,1,50,100,107.218,100,0,0,0,0,0,0,0,0,44.7155,0,0,2809031,0,119.921,0,0,0,0,0,6172804,65435.7,10674.4,63.0151,18.8497,19577.8,0.163129,119.921,3.34234,0,ycsb,0,6376616,0,7043684,0,0,0
